id,att
7470,"taste,beer,aroma,bottle,medium"
7471,"taste,beer,color,citrus,medium"
7472,"taste,beer,aroma,bottle,medium"
7473,"taste,beer,color,citrus,medium"
7474,"beer,flavor,color,taste,malty"
7475,"hop,medium,malt,flavor,chocolate"
7476,"orange,aroma,fruity,taste,beer"
7477,"beer,flavor,taste,aroma,color"
7478,"orange,aroma,fruity,taste,beer"
7479,"hop,medium,malt,flavor,chocolate"
7480,"taste,beer,color,citrus,medium"
7481,"beer,flavor,color,taste,malty"
7482,"beer,taste,light,bottle,alcohol"
7483,"taste,beer,aroma,bottle,medium"
7484,"beer,taste,flavor,chocolate,coffee"
7485,"beer,flavor,color,taste,malty"
7486,"beer,taste,flavor,chocolate,coffee"
7487,"beer,taste,aroma,malt,bit"
7488,"beer,taste,aroma,malt,bit"
7489,"hop,medium,malt,flavor,chocolate"
7490,"taste,beer,color,citrus,medium"
7491,"beer,taste,aroma,malt,bit"
7492,"hop,medium,malt,flavor,chocolate"
7493,"beer,taste,flavor,chocolate,coffee"
7494,"hop,medium,malt,flavor,chocolate"
7495,"hop,medium,malt,flavor,chocolate"
7496,"taste,beer,color,citrus,medium"
7497,"orange,aroma,fruity,taste,beer"
7498,"hop,medium,malt,flavor,chocolate"
7499,"taste,beer,color,citrus,medium"
7500,"hop,medium,malt,flavor,chocolate"
7501,"taste,beer,color,citrus,medium"
7502,"taste,beer,color,citrus,medium"
7503,"taste,beer,color,citrus,medium"
7504,"bottle,flavor,caramel,beer,taste"
7505,"beer,flavor,taste,aroma,color"
7506,"orange,aroma,fruity,taste,beer"
7507,"taste,beer,color,citrus,medium"
7508,"taste,beer,aroma,bottle,medium"
7509,"taste,beer,color,citrus,medium"
7510,"beer,flavor,taste,aroma,color"
7511,"orange,aroma,fruity,taste,beer"
7512,"hop,medium,malt,flavor,chocolate"
7513,"taste,beer,color,citrus,medium"
7514,"hop,medium,malt,flavor,chocolate"
7515,"beer,flavor,taste,aroma,color"
7516,"hop,medium,malt,flavor,chocolate"
7517,"orange,aroma,fruity,taste,beer"
7518,"hop,medium,malt,flavor,chocolate"
7519,"orange,aroma,fruity,taste,beer"
7520,"beer,taste,light,bottle,alcohol"
7521,"hop,medium,malt,flavor,chocolate"
7522,"beer,taste,light,bottle,alcohol"
7523,"orange,aroma,fruity,taste,beer"
7524,"beer,flavor,color,taste,malty"
7525,"orange,aroma,fruity,taste,beer"
7526,"bottle,flavor,caramel,beer,taste"
7527,"beer,flavor,taste,aroma,color"
7528,"bottle,flavor,caramel,beer,taste"
7529,"hop,medium,malt,flavor,chocolate"
7530,"beer,taste,light,bottle,alcohol"
7531,"beer,flavor,taste,aroma,color"
7532,"orange,aroma,fruity,taste,beer"
7533,"taste,beer,aroma,bottle,medium"
7534,"bottle,flavor,caramel,beer,taste"
7535,"bottle,flavor,caramel,beer,taste"
7536,"taste,beer,color,citrus,medium"
7537,"orange,aroma,fruity,taste,beer"
7538,"taste,beer,color,citrus,medium"
7539,"orange,aroma,fruity,taste,beer"
7540,"hop,medium,malt,flavor,chocolate"
7541,"taste,beer,color,citrus,medium"
7542,"beer,flavor,taste,aroma,color"
7543,"bottle,flavor,caramel,beer,taste"
7544,"beer,taste,light,bottle,alcohol"
7545,"taste,beer,color,citrus,medium"
7546,"beer,taste,flavor,chocolate,coffee"
7547,"beer,flavor,taste,aroma,color"
7548,"beer,taste,flavor,chocolate,coffee"
7549,"beer,taste,light,bottle,alcohol"
7550,"beer,flavor,taste,aroma,color"
7551,"taste,beer,aroma,bottle,medium"
7552,"orange,aroma,fruity,taste,beer"
7553,"taste,beer,color,citrus,medium"
7554,"beer,taste,light,bottle,alcohol"
7555,"beer,taste,aroma,malt,bit"
7556,"hop,medium,malt,flavor,chocolate"
7557,"beer,taste,flavor,chocolate,coffee"
7558,"taste,beer,color,citrus,medium"
7559,"orange,aroma,fruity,taste,beer"
7560,"taste,beer,aroma,bottle,medium"
7561,"taste,beer,color,citrus,medium"
7562,"taste,beer,aroma,bottle,medium"
7563,"taste,beer,color,citrus,medium"
7564,"beer,taste,flavor,chocolate,coffee"
7565,"orange,aroma,fruity,taste,beer"
7566,"beer,taste,flavor,chocolate,coffee"
7567,"bottle,flavor,caramel,beer,taste"
7568,"beer,flavor,taste,aroma,color"
7569,"taste,beer,color,citrus,medium"
7570,"taste,beer,color,citrus,medium"
7571,"bottle,flavor,caramel,beer,taste"
7572,"hop,medium,malt,flavor,chocolate"
7573,"hop,medium,malt,flavor,chocolate"
7575,"orange,aroma,fruity,taste,beer"
7576,"bottle,flavor,caramel,beer,taste"
7577,"taste,beer,color,citrus,medium"
7578,"hop,medium,malt,flavor,chocolate"
7579,"taste,beer,aroma,bottle,medium"
7580,"bottle,flavor,caramel,beer,taste"
7581,"beer,taste,light,bottle,alcohol"
7582,"beer,flavor,taste,aroma,color"
7583,"beer,taste,flavor,chocolate,coffee"
7584,"beer,taste,light,bottle,alcohol"
7585,"beer,taste,flavor,chocolate,coffee"
7586,"beer,flavor,taste,aroma,color"
7587,"beer,taste,flavor,chocolate,coffee"
7588,"bottle,flavor,caramel,beer,taste"
7589,"taste,beer,aroma,bottle,medium"
7590,"hop,medium,malt,flavor,chocolate"
7591,"hop,medium,malt,flavor,chocolate"
7592,"hop,medium,malt,flavor,chocolate"
7593,"beer,flavor,taste,aroma,color"
7594,"taste,beer,color,citrus,medium"
7595,"hop,medium,malt,flavor,chocolate"
7596,"hop,medium,malt,flavor,chocolate"
7597,"hop,medium,malt,flavor,chocolate"
7598,"beer,flavor,taste,aroma,color"
7599,"bottle,flavor,caramel,beer,taste"
7600,"bottle,flavor,caramel,beer,taste"
7601,"beer,taste,flavor,chocolate,coffee"
7602,"taste,beer,color,citrus,medium"
7603,"taste,beer,color,citrus,medium"
7604,"bottle,flavor,caramel,beer,taste"
7605,"beer,taste,light,bottle,alcohol"
7606,"taste,beer,color,citrus,medium"
7607,"taste,beer,color,citrus,medium"
7608,"beer,taste,light,bottle,alcohol"
7609,"beer,flavor,color,taste,malty"
7610,"taste,beer,aroma,bottle,medium"
7611,"taste,beer,aroma,bottle,medium"
7612,"beer,taste,light,bottle,alcohol"
7613,"taste,beer,aroma,bottle,medium"
7614,"beer,flavor,taste,aroma,color"
7615,"taste,beer,color,citrus,medium"
7616,"taste,beer,color,citrus,medium"
7617,"beer,taste,light,bottle,alcohol"
7618,"taste,beer,aroma,bottle,medium"
7619,"taste,beer,color,citrus,medium"
7620,"beer,taste,light,bottle,alcohol"
7621,"beer,flavor,color,taste,malty"
7622,"taste,beer,color,citrus,medium"
7623,"beer,flavor,taste,aroma,color"
7624,"taste,beer,color,citrus,medium"
7625,"beer,flavor,taste,aroma,color"
7626,"beer,taste,flavor,chocolate,coffee"
7627,"beer,flavor,taste,aroma,color"
7628,"bottle,flavor,caramel,beer,taste"
7629,"taste,beer,color,citrus,medium"
7630,"taste,beer,color,citrus,medium"
7631,"beer,taste,light,bottle,alcohol"
7632,"taste,beer,color,citrus,medium"
7633,"orange,aroma,fruity,taste,beer"
7634,"beer,taste,flavor,chocolate,coffee"
7635,"orange,aroma,fruity,taste,beer"
7636,"taste,beer,color,citrus,medium"
7637,"beer,taste,light,bottle,alcohol"
7638,"beer,taste,light,bottle,alcohol"
7639,"taste,beer,color,citrus,medium"
7640,"taste,beer,color,citrus,medium"
7641,"taste,beer,aroma,bottle,medium"
7642,"hop,medium,malt,flavor,chocolate"
7643,"taste,beer,color,citrus,medium"
7644,"beer,flavor,taste,aroma,color"
7645,"beer,flavor,taste,aroma,color"
7646,"beer,taste,light,bottle,alcohol"
7647,"taste,beer,color,citrus,medium"
7648,"beer,flavor,taste,aroma,color"
7649,"beer,flavor,taste,aroma,color"
7650,"hop,medium,malt,flavor,chocolate"
7651,"beer,taste,aroma,malt,bit"
7652,"beer,flavor,taste,aroma,color"
7653,"beer,taste,aroma,malt,bit"
7655,"bottle,flavor,caramel,beer,taste"
7656,"hop,medium,malt,flavor,chocolate"
7657,"taste,beer,color,citrus,medium"
7658,"taste,beer,color,citrus,medium"
7659,"taste,beer,color,citrus,medium"
7660,"hop,medium,malt,flavor,chocolate"
7661,"beer,taste,light,bottle,alcohol"
7662,"beer,flavor,taste,aroma,color"
7663,"taste,beer,color,citrus,medium"
7664,"beer,flavor,taste,aroma,color"
7665,"taste,beer,color,citrus,medium"
7666,"taste,beer,aroma,bottle,medium"
7667,"taste,beer,aroma,bottle,medium"
7668,"beer,flavor,taste,aroma,color"
7669,"taste,beer,color,citrus,medium"
7670,"orange,aroma,fruity,taste,beer"
7671,"taste,beer,color,citrus,medium"
7672,"orange,aroma,fruity,taste,beer"
7673,"orange,aroma,fruity,taste,beer"
7674,"taste,beer,color,citrus,medium"
7675,"orange,aroma,fruity,taste,beer"
7676,"taste,beer,color,citrus,medium"
7677,"orange,aroma,fruity,taste,beer"
7678,"beer,taste,light,bottle,alcohol"
7679,"hop,medium,malt,flavor,chocolate"
7680,"hop,medium,malt,flavor,chocolate"
7681,"hop,medium,malt,flavor,chocolate"
7682,"hop,medium,malt,flavor,chocolate"
7683,"beer,taste,flavor,chocolate,coffee"
7684,"beer,taste,flavor,chocolate,coffee"
7685,"orange,aroma,fruity,taste,beer"
7686,"taste,beer,color,citrus,medium"
7687,"orange,aroma,fruity,taste,beer"
7688,"taste,beer,color,citrus,medium"
7689,"taste,beer,aroma,bottle,medium"
7690,"taste,beer,color,citrus,medium"
7691,"taste,beer,color,citrus,medium"
7692,"beer,flavor,taste,aroma,color"
7693,"beer,taste,aroma,malt,bit"
7694,"hop,medium,malt,flavor,chocolate"
7695,"beer,flavor,taste,aroma,color"
7696,"beer,flavor,color,taste,malty"
7697,"beer,taste,light,bottle,alcohol"
7698,"taste,beer,color,citrus,medium"
7699,"taste,beer,color,citrus,medium"
7700,"hop,medium,malt,flavor,chocolate"
7701,"beer,flavor,taste,aroma,color"
7702,"beer,taste,light,bottle,alcohol"
7703,"beer,taste,aroma,malt,bit"
7704,"beer,flavor,taste,aroma,color"
7705,"beer,flavor,color,taste,malty"
7706,"beer,taste,aroma,malt,bit"
7707,"orange,aroma,fruity,taste,beer"
7708,"bottle,flavor,caramel,beer,taste"
7709,"bottle,flavor,caramel,beer,taste"
7710,"bottle,flavor,caramel,beer,taste"
7711,"taste,beer,color,citrus,medium"
7712,"taste,beer,aroma,bottle,medium"
7713,"beer,flavor,taste,aroma,color"
7714,"beer,flavor,taste,aroma,color"
7715,"beer,flavor,taste,aroma,color"
7716,"beer,flavor,taste,aroma,color"
7717,"beer,taste,aroma,malt,bit"
7718,"taste,beer,color,citrus,medium"
7719,"orange,aroma,fruity,taste,beer"
7720,"beer,flavor,color,taste,malty"
7721,"taste,beer,color,citrus,medium"
7722,"beer,taste,aroma,malt,bit"
7723,"beer,flavor,taste,aroma,color"
7724,"taste,beer,color,citrus,medium"
7725,"taste,beer,color,citrus,medium"
7726,"beer,taste,light,bottle,alcohol"
7727,"beer,flavor,taste,aroma,color"
7728,"beer,taste,flavor,chocolate,coffee"
7729,"orange,aroma,fruity,taste,beer"
7730,"bottle,flavor,caramel,beer,taste"
7731,"beer,flavor,taste,aroma,color"
7732,"beer,flavor,color,taste,malty"
7733,"taste,beer,color,citrus,medium"
7734,"bottle,flavor,caramel,beer,taste"
7735,"orange,aroma,fruity,taste,beer"
7736,"hop,medium,malt,flavor,chocolate"
7737,"taste,beer,color,citrus,medium"
7738,"taste,beer,color,citrus,medium"
7739,"beer,taste,light,bottle,alcohol"
7740,"beer,flavor,taste,aroma,color"
7741,"beer,flavor,taste,aroma,color"
7742,"beer,taste,flavor,chocolate,coffee"
7743,"taste,beer,color,citrus,medium"
7744,"bottle,flavor,caramel,beer,taste"
7745,"bottle,flavor,caramel,beer,taste"
7746,"beer,taste,flavor,chocolate,coffee"
7747,"beer,flavor,taste,aroma,color"
7748,"beer,taste,flavor,chocolate,coffee"
7749,"beer,flavor,color,taste,malty"
7750,"taste,beer,color,citrus,medium"
7751,"taste,beer,color,citrus,medium"
7752,"taste,beer,color,citrus,medium"
7753,"taste,beer,color,citrus,medium"
7754,"beer,taste,flavor,chocolate,coffee"
7755,"beer,taste,light,bottle,alcohol"
7756,"hop,medium,malt,flavor,chocolate"
7757,"taste,beer,color,citrus,medium"
7758,"beer,flavor,taste,aroma,color"
7759,"bottle,flavor,caramel,beer,taste"
7760,"beer,taste,aroma,malt,bit"
7761,"beer,flavor,taste,aroma,color"
7762,"beer,taste,aroma,malt,bit"
7763,"beer,flavor,taste,aroma,color"
7764,"beer,flavor,taste,aroma,color"
7765,"hop,medium,malt,flavor,chocolate"
7766,"beer,flavor,color,taste,malty"
7767,"beer,flavor,taste,aroma,color"
7768,"beer,taste,light,bottle,alcohol"
7769,"orange,aroma,fruity,taste,beer"
7770,"beer,taste,flavor,chocolate,coffee"
7771,"beer,taste,aroma,malt,bit"
7772,"taste,beer,aroma,bottle,medium"
7773,"beer,flavor,taste,aroma,color"
7774,"beer,taste,flavor,chocolate,coffee"
7775,"beer,taste,light,bottle,alcohol"
7776,"beer,flavor,taste,aroma,color"
7777,"taste,beer,color,citrus,medium"
7778,"beer,taste,light,bottle,alcohol"
7779,"taste,beer,color,citrus,medium"
7780,"taste,beer,color,citrus,medium"
7781,"hop,medium,malt,flavor,chocolate"
7782,"taste,beer,aroma,bottle,medium"
7783,"taste,beer,color,citrus,medium"
7784,"beer,taste,flavor,chocolate,coffee"
7785,"taste,beer,aroma,bottle,medium"
7786,"beer,flavor,taste,aroma,color"
7787,"taste,beer,aroma,bottle,medium"
7788,"beer,taste,light,bottle,alcohol"
7789,"beer,taste,light,bottle,alcohol"
7790,"orange,aroma,fruity,taste,beer"
7791,"taste,beer,aroma,bottle,medium"
7792,"taste,beer,color,citrus,medium"
7793,"beer,taste,flavor,chocolate,coffee"
7794,"taste,beer,color,citrus,medium"
7795,"orange,aroma,fruity,taste,beer"
7796,"bottle,flavor,caramel,beer,taste"
7797,"orange,aroma,fruity,taste,beer"
7798,"beer,flavor,color,taste,malty"
7799,"beer,taste,light,bottle,alcohol"
7800,"bottle,flavor,caramel,beer,taste"
7801,"bottle,flavor,caramel,beer,taste"
7802,"taste,beer,color,citrus,medium"
7803,"bottle,flavor,caramel,beer,taste"
7804,"taste,beer,color,citrus,medium"
7805,"beer,taste,light,bottle,alcohol"
7806,"taste,beer,color,citrus,medium"
7807,"beer,taste,flavor,chocolate,coffee"
7808,"beer,taste,light,bottle,alcohol"
7809,"orange,aroma,fruity,taste,beer"
7810,"hop,medium,malt,flavor,chocolate"
7811,"beer,taste,light,bottle,alcohol"
7812,"bottle,flavor,caramel,beer,taste"
7813,"taste,beer,color,citrus,medium"
7814,"hop,medium,malt,flavor,chocolate"
7815,"beer,flavor,taste,aroma,color"
7816,"hop,medium,malt,flavor,chocolate"
7817,"hop,medium,malt,flavor,chocolate"
7818,"taste,beer,color,citrus,medium"
7819,"orange,aroma,fruity,taste,beer"
7820,"beer,flavor,taste,aroma,color"
7821,"beer,taste,aroma,malt,bit"
7822,"beer,taste,flavor,chocolate,coffee"
7823,"beer,flavor,taste,aroma,color"
7824,"beer,taste,light,bottle,alcohol"
7825,"hop,medium,malt,flavor,chocolate"
7826,"beer,taste,aroma,malt,bit"
7827,"taste,beer,aroma,bottle,medium"
7828,"bottle,flavor,caramel,beer,taste"
7829,"taste,beer,color,citrus,medium"
7830,"beer,flavor,color,taste,malty"
7831,"beer,taste,light,bottle,alcohol"
7832,"beer,flavor,taste,aroma,color"
7833,"taste,beer,aroma,bottle,medium"
7834,"bottle,flavor,caramel,beer,taste"
7835,"taste,beer,color,citrus,medium"
7836,"taste,beer,color,citrus,medium"
7837,"beer,taste,flavor,chocolate,coffee"
7838,"hop,medium,malt,flavor,chocolate"
7839,"hop,medium,malt,flavor,chocolate"
7840,"orange,aroma,fruity,taste,beer"
7841,"beer,flavor,taste,aroma,color"
7842,"taste,beer,aroma,bottle,medium"
7843,"beer,taste,light,bottle,alcohol"
7844,"bottle,flavor,caramel,beer,taste"
7845,"taste,beer,color,citrus,medium"
7846,"taste,beer,aroma,bottle,medium"
7847,"beer,taste,flavor,chocolate,coffee"
7848,"hop,medium,malt,flavor,chocolate"
7849,"beer,flavor,taste,aroma,color"
7850,"beer,taste,light,bottle,alcohol"
7851,"taste,beer,color,citrus,medium"
7852,"taste,beer,color,citrus,medium"
7853,"taste,beer,color,citrus,medium"
7854,"orange,aroma,fruity,taste,beer"
7855,"orange,aroma,fruity,taste,beer"
7856,"beer,flavor,taste,aroma,color"
7857,"bottle,flavor,caramel,beer,taste"
7858,"orange,aroma,fruity,taste,beer"
7859,"taste,beer,color,citrus,medium"
7860,"beer,taste,flavor,chocolate,coffee"
7861,"beer,flavor,taste,aroma,color"
7862,"beer,taste,aroma,malt,bit"
7863,"taste,beer,color,citrus,medium"
7864,"beer,taste,light,bottle,alcohol"
7865,"beer,flavor,taste,aroma,color"
7866,"beer,taste,flavor,chocolate,coffee"
7867,"bottle,flavor,caramel,beer,taste"
7868,"beer,flavor,taste,aroma,color"
7869,"beer,taste,light,bottle,alcohol"
7870,"beer,taste,flavor,chocolate,coffee"
7871,"beer,flavor,taste,aroma,color"
7872,"taste,beer,color,citrus,medium"
7873,"beer,flavor,color,taste,malty"
7874,"hop,medium,malt,flavor,chocolate"
7875,"taste,beer,color,citrus,medium"
7876,"hop,medium,malt,flavor,chocolate"
7877,"beer,flavor,taste,aroma,color"
7878,"beer,taste,light,bottle,alcohol"
7879,"taste,beer,color,citrus,medium"
7880,"bottle,flavor,caramel,beer,taste"
7881,"taste,beer,color,citrus,medium"
7882,"beer,flavor,color,taste,malty"
7883,"orange,aroma,fruity,taste,beer"
7884,"orange,aroma,fruity,taste,beer"
7885,"taste,beer,color,citrus,medium"
7886,"beer,flavor,taste,aroma,color"
7887,"taste,beer,aroma,bottle,medium"
7888,"taste,beer,color,citrus,medium"
7889,"taste,beer,color,citrus,medium"
7890,"hop,medium,malt,flavor,chocolate"
7891,"taste,beer,aroma,bottle,medium"
7892,"taste,beer,color,citrus,medium"
7893,"taste,beer,aroma,bottle,medium"
7894,"taste,beer,color,citrus,medium"
7895,"bottle,flavor,caramel,beer,taste"
7896,"orange,aroma,fruity,taste,beer"
7897,"orange,aroma,fruity,taste,beer"
7898,"bottle,flavor,caramel,beer,taste"
7899,"orange,aroma,fruity,taste,beer"
7900,"beer,flavor,taste,aroma,color"
7901,"beer,taste,aroma,malt,bit"
7902,"beer,flavor,color,taste,malty"
7903,"beer,taste,aroma,malt,bit"
7904,"orange,aroma,fruity,taste,beer"
7905,"taste,beer,aroma,bottle,medium"
7906,"beer,flavor,taste,aroma,color"
7907,"taste,beer,color,citrus,medium"
7908,"beer,taste,flavor,chocolate,coffee"
7909,"beer,flavor,taste,aroma,color"
7910,"beer,flavor,color,taste,malty"
7911,"beer,taste,flavor,chocolate,coffee"
7912,"bottle,flavor,caramel,beer,taste"
7914,"bottle,flavor,caramel,beer,taste"
7915,"taste,beer,aroma,bottle,medium"
7916,"beer,taste,flavor,chocolate,coffee"
7917,"bottle,flavor,caramel,beer,taste"
7918,"bottle,flavor,caramel,beer,taste"
7919,"taste,beer,color,citrus,medium"
7920,"taste,beer,color,citrus,medium"
7921,"beer,flavor,taste,aroma,color"
7922,"taste,beer,aroma,bottle,medium"
7923,"beer,flavor,color,taste,malty"
7924,"taste,beer,color,citrus,medium"
7925,"beer,taste,light,bottle,alcohol"
7926,"taste,beer,color,citrus,medium"
7927,"taste,beer,color,citrus,medium"
7928,"bottle,flavor,caramel,beer,taste"
7929,"beer,taste,aroma,malt,bit"
7930,"bottle,flavor,caramel,beer,taste"
7931,"orange,aroma,fruity,taste,beer"
7932,"hop,medium,malt,flavor,chocolate"
7933,"taste,beer,color,citrus,medium"
7934,"bottle,flavor,caramel,beer,taste"
7935,"beer,flavor,taste,aroma,color"
7936,"beer,taste,aroma,malt,bit"
7937,"beer,flavor,taste,aroma,color"
7938,"beer,flavor,taste,aroma,color"
7939,"beer,taste,flavor,chocolate,coffee"
7940,"orange,aroma,fruity,taste,beer"
7941,"beer,taste,aroma,malt,bit"
7942,"beer,flavor,color,taste,malty"
7943,"bottle,flavor,caramel,beer,taste"
7944,"orange,aroma,fruity,taste,beer"
7946,"taste,beer,aroma,bottle,medium"
7947,"hop,medium,malt,flavor,chocolate"
7948,"hop,medium,malt,flavor,chocolate"
7949,"orange,aroma,fruity,taste,beer"
7950,"taste,beer,color,citrus,medium"
7951,"beer,taste,aroma,malt,bit"
7952,"orange,aroma,fruity,taste,beer"
7953,"beer,flavor,taste,aroma,color"
7954,"hop,medium,malt,flavor,chocolate"
7955,"taste,beer,color,citrus,medium"
7956,"beer,flavor,taste,aroma,color"
7957,"taste,beer,aroma,bottle,medium"
7958,"beer,taste,aroma,malt,bit"
7959,"orange,aroma,fruity,taste,beer"
7960,"beer,flavor,color,taste,malty"
7961,"bottle,flavor,caramel,beer,taste"
7962,"beer,flavor,taste,aroma,color"
7963,"hop,medium,malt,flavor,chocolate"
7964,"taste,beer,aroma,bottle,medium"
7965,"orange,aroma,fruity,taste,beer"
7966,"taste,beer,color,citrus,medium"
7968,"bottle,flavor,caramel,beer,taste"
7969,"beer,taste,flavor,chocolate,coffee"
7970,"hop,medium,malt,flavor,chocolate"
7971,"hop,medium,malt,flavor,chocolate"
7972,"hop,medium,malt,flavor,chocolate"
7973,"beer,taste,flavor,chocolate,coffee"
7974,"hop,medium,malt,flavor,chocolate"
7975,"hop,medium,malt,flavor,chocolate"
7976,"taste,beer,color,citrus,medium"
7977,"hop,medium,malt,flavor,chocolate"
7978,"taste,beer,color,citrus,medium"
7979,"orange,aroma,fruity,taste,beer"
7980,"bottle,flavor,caramel,beer,taste"
7981,"taste,beer,aroma,bottle,medium"
7983,"taste,beer,color,citrus,medium"
7984,"beer,taste,light,bottle,alcohol"
7985,"hop,medium,malt,flavor,chocolate"
7986,"hop,medium,malt,flavor,chocolate"
7987,"hop,medium,malt,flavor,chocolate"
7988,"orange,aroma,fruity,taste,beer"
7989,"taste,beer,aroma,bottle,medium"
7990,"orange,aroma,fruity,taste,beer"
7991,"taste,beer,aroma,bottle,medium"
7992,"orange,aroma,fruity,taste,beer"
7993,"bottle,flavor,caramel,beer,taste"
7994,"taste,beer,aroma,bottle,medium"
7995,"taste,beer,aroma,bottle,medium"
7996,"beer,taste,aroma,malt,bit"
7997,"beer,flavor,taste,aroma,color"
7998,"beer,taste,light,bottle,alcohol"
7999,"beer,taste,light,bottle,alcohol"
8000,"beer,flavor,taste,aroma,color"
8001,"hop,medium,malt,flavor,chocolate"
8002,"taste,beer,color,citrus,medium"
8003,"orange,aroma,fruity,taste,beer"
8004,"beer,flavor,taste,aroma,color"
8005,"beer,taste,light,bottle,alcohol"
8006,"orange,aroma,fruity,taste,beer"
8007,"taste,beer,color,citrus,medium"
8008,"beer,flavor,taste,aroma,color"
8009,"beer,taste,flavor,chocolate,coffee"
8010,"bottle,flavor,caramel,beer,taste"
8011,"orange,aroma,fruity,taste,beer"
8012,"beer,flavor,taste,aroma,color"
8013,"orange,aroma,fruity,taste,beer"
8014,"beer,flavor,taste,aroma,color"
8015,"beer,taste,aroma,malt,bit"
8016,"beer,taste,flavor,chocolate,coffee"
8017,"taste,beer,color,citrus,medium"
8018,"orange,aroma,fruity,taste,beer"
8019,"beer,flavor,taste,aroma,color"
8020,"hop,medium,malt,flavor,chocolate"
8021,"hop,medium,malt,flavor,chocolate"
8022,"beer,taste,aroma,malt,bit"
8023,"hop,medium,malt,flavor,chocolate"
8024,"beer,flavor,color,taste,malty"
8025,"taste,beer,color,citrus,medium"
8026,"beer,taste,flavor,chocolate,coffee"
8027,"beer,taste,aroma,malt,bit"
8028,"orange,aroma,fruity,taste,beer"
8030,"beer,flavor,taste,aroma,color"
8031,"taste,beer,aroma,bottle,medium"
8032,"orange,aroma,fruity,taste,beer"
8033,"taste,beer,color,citrus,medium"
8034,"beer,taste,flavor,chocolate,coffee"
8035,"hop,medium,malt,flavor,chocolate"
8036,"orange,aroma,fruity,taste,beer"
8037,"beer,taste,light,bottle,alcohol"
8038,"orange,aroma,fruity,taste,beer"
8039,"taste,beer,aroma,bottle,medium"
8040,"beer,flavor,taste,aroma,color"
8041,"beer,taste,light,bottle,alcohol"
8042,"hop,medium,malt,flavor,chocolate"
8043,"orange,aroma,fruity,taste,beer"
8044,"bottle,flavor,caramel,beer,taste"
8045,"bottle,flavor,caramel,beer,taste"
8046,"beer,taste,flavor,chocolate,coffee"
8047,"orange,aroma,fruity,taste,beer"
8048,"taste,beer,color,citrus,medium"
8049,"taste,beer,color,citrus,medium"
8050,"hop,medium,malt,flavor,chocolate"
8051,"taste,beer,aroma,bottle,medium"
8052,"beer,flavor,taste,aroma,color"
8053,"orange,aroma,fruity,taste,beer"
8054,"beer,taste,aroma,malt,bit"
8055,"orange,aroma,fruity,taste,beer"
8056,"taste,beer,aroma,bottle,medium"
8057,"taste,beer,color,citrus,medium"
8058,"orange,aroma,fruity,taste,beer"
8059,"taste,beer,color,citrus,medium"
8060,"orange,aroma,fruity,taste,beer"
8061,"hop,medium,malt,flavor,chocolate"
8062,"hop,medium,malt,flavor,chocolate"
8063,"bottle,flavor,caramel,beer,taste"
8064,"hop,medium,malt,flavor,chocolate"
8065,"taste,beer,color,citrus,medium"
8066,"orange,aroma,fruity,taste,beer"
8067,"hop,medium,malt,flavor,chocolate"
8068,"beer,taste,light,bottle,alcohol"
8069,"taste,beer,aroma,bottle,medium"
8070,"beer,taste,light,bottle,alcohol"
8071,"beer,flavor,color,taste,malty"
8072,"orange,aroma,fruity,taste,beer"
8073,"orange,aroma,fruity,taste,beer"
8074,"beer,flavor,color,taste,malty"
8075,"hop,medium,malt,flavor,chocolate"
8076,"taste,beer,aroma,bottle,medium"
8077,"taste,beer,color,citrus,medium"
8078,"taste,beer,aroma,bottle,medium"
8079,"beer,flavor,taste,aroma,color"
8080,"taste,beer,color,citrus,medium"
8081,"taste,beer,color,citrus,medium"
8082,"beer,taste,flavor,chocolate,coffee"
8083,"taste,beer,color,citrus,medium"
8084,"orange,aroma,fruity,taste,beer"
8085,"hop,medium,malt,flavor,chocolate"
8086,"beer,flavor,color,taste,malty"
8087,"orange,aroma,fruity,taste,beer"
8088,"beer,taste,flavor,chocolate,coffee"
8089,"hop,medium,malt,flavor,chocolate"
8090,"hop,medium,malt,flavor,chocolate"
8091,"taste,beer,color,citrus,medium"
8092,"hop,medium,malt,flavor,chocolate"
8093,"taste,beer,aroma,bottle,medium"
8094,"taste,beer,aroma,bottle,medium"
8095,"beer,flavor,taste,aroma,color"
8097,"hop,medium,malt,flavor,chocolate"
8098,"orange,aroma,fruity,taste,beer"
8099,"beer,taste,light,bottle,alcohol"
8100,"taste,beer,color,citrus,medium"
8101,"bottle,flavor,caramel,beer,taste"
8102,"beer,flavor,taste,aroma,color"
8103,"bottle,flavor,caramel,beer,taste"
8104,"taste,beer,color,citrus,medium"
8105,"hop,medium,malt,flavor,chocolate"
8106,"bottle,flavor,caramel,beer,taste"
8107,"bottle,flavor,caramel,beer,taste"
8108,"orange,aroma,fruity,taste,beer"
8109,"taste,beer,color,citrus,medium"
8110,"taste,beer,color,citrus,medium"
8111,"taste,beer,color,citrus,medium"
8112,"hop,medium,malt,flavor,chocolate"
8113,"taste,beer,aroma,bottle,medium"
8114,"beer,taste,light,bottle,alcohol"
8115,"hop,medium,malt,flavor,chocolate"
8116,"beer,flavor,color,taste,malty"
8117,"taste,beer,aroma,bottle,medium"
8118,"taste,beer,color,citrus,medium"
8119,"bottle,flavor,caramel,beer,taste"
8120,"beer,flavor,taste,aroma,color"
8121,"beer,taste,flavor,chocolate,coffee"
8122,"taste,beer,color,citrus,medium"
